"Descriptions:","Unit:","Multiplier:","Currency:","Unique Identifier:","Series Name:",1948-01,1948-02,1948-03,1948-04,1948-05,1948-06,1948-07,1948-08,1948-09,1948-10,1948-11,1948-12,1949-01,1949-02,1949-03,1949-04,1949-05,1949-06,1949-07,1949-08,1949-09,1949-10,1949-11,1949-12,1950-01,1950-02,1950-03,1950-04,1950-05,1950-06,1950-07,1950-08,1950-09,1950-10,1950-11,1950-12,1951-01,1951-02,1951-03,1951-04,1951-05,1951-06,1951-07,1951-08,1951-09,1951-10,1951-11,1951-12,1952-01,1952-02,1952-03,1952-04,1952-05,1952-06,1952-07,1952-08,1952-09,1952-10,1952-11,1952-12,1953-01,1953-02,1953-03,1953-04,1953-05,1953-06,1953-07,1953-08,1953-09,1953-10,1953-11,1953-12,1954-01,1954-02,1954-03,1954-04,1954-05,1954-06,1954-07,1954-08,1954-09,1954-10,1954-11,1954-12,1955-01,1955-02,1955-03,1955-04,1955-05,1955-06,1955-07,1955-08,1955-09,1955-10,1955-11,1955-12,1956-01,1956-02,1956-03,1956-04,1956-05,1956-06,1956-07,1956-08,1956-09,1956-10,1956-11,1956-12,1957-01,1957-02,1957-03,1957-04,1957-05,1957-06,1957-07,1957-08,1957-09,1957-10,1957-11,1957-12,1958-01,1958-02,1958-03,1958-04,1958-05,1958-06,1958-07,1958-08,1958-09,1958-10,1958-11,1958-12,1959-01,1959-02,1959-03,1959-04,1959-05,1959-06,1959-07,1959-08,1959-09,1959-10,1959-11,1959-12,1960-01,1960-02,1960-03,1960-04,1960-05,1960-06,1960-07,1960-08,1960-09,1960-10,1960-11,1960-12,1961-01,1961-02,1961-03,1961-04,1961-05,1961-06,1961-07,1961-08,1961-09,1961-10,1961-11,1961-12,1962-01,1962-02,1962-03,1962-04,1962-05,1962-06,1962-07,1962-08,1962-09,1962-10,1962-11,1962-12,1963-01,1963-02,1963-03,1963-04,1963-05,1963-06,1963-07,1963-08,1963-09,1963-10,1963-11,1963-12,1964-01,1964-02,1964-03,1964-04,1964-05,1964-06,1964-07,1964-08,1964-09,1964-10,1964-11,1964-12,1965-01,1965-02,1965-03,1965-04,1965-05,1965-06,1965-07,1965-08,1965-09,1965-10,1965-11,1965-12,1966-01,1966-02,1966-03,1966-04,1966-05,1966-06,1966-07,1966-08,1966-09,1966-10,1966-11,1966-12,1967-01,1967-02,1967-03,1967-04,1967-05,1967-06,1967-07,1967-08,1967-09,1967-10,1967-11,1967-12,1968-01,1968-02,1968-03,1968-04,1968-05,1968-06,1968-07,1968-08,1968-09,1968-10,1968-11,1968-12,1969-01,1969-02,1969-03,1969-04,1969-05,1969-06,1969-07,1969-08,1969-09,1969-10,1969-11,1969-12,1970-01,1970-02,1970-03,1970-04,1970-05,1970-06,1970-07,1970-08,1970-09,1970-10,1970-11,1970-12,1971-01,1971-02,1971-03,1971-04,1971-05,1971-06,1971-07,1971-08,1971-09,1971-10,1971-11,1971-12,1972-01,1972-02,1972-03,1972-04,1972-05,1972-06,1972-07,1972-08,1972-09,1972-10,1972-11,1972-12,1973-01,1973-02,1973-03,1973-04,1973-05,1973-06,1973-07,1973-08,1973-09,1973-10,1973-11,1973-12,1974-01,1974-02,1974-03,1974-04,1974-05,1974-06,1974-07,1974-08,1974-09,1974-10,1974-11,1974-12,1975-01,1975-02,1975-03,1975-04,1975-05,1975-06,1975-07,1975-08,1975-09,1975-10,1975-11,1975-12,1976-01,1976-02,1976-03,1976-04,1976-05,1976-06,1976-07,1976-08,1976-09,1976-10,1976-11,1976-12,1977-01,1977-02,1977-03,1977-04,1977-05,1977-06,1977-07,1977-08,1977-09,1977-10,1977-11,1977-12,1978-01,1978-02,1978-03,1978-04,1978-05,1978-06,1978-07,1978-08,1978-09,1978-10,1978-11,1978-12,1979-01,1979-02,1979-03,1979-04,1979-05,1979-06,1979-07,1979-08,1979-09,1979-10,1979-11,1979-12,1980-01,1980-02,1980-03,1980-04,1980-05,1980-06,1980-07,1980-08,1980-09,1980-10,1980-11,1980-12,1981-01,1981-02,1981-03,1981-04,1981-05,1981-06,1981-07,1981-08,1981-09,1981-10,1981-11,1981-12,1982-01,1982-02,1982-03,1982-04,1982-05,1982-06,1982-07,1982-08,1982-09,1982-10,1982-11,1982-12,1983-01,1983-02,1983-03,1983-04,1983-05,1983-06,1983-07,1983-08,1983-09,1983-10,1983-11,1983-12,1984-01,1984-02,1984-03,1984-04,1984-05,1984-06,1984-07,1984-08,1984-09,1984-10,1984-11,1984-12,1985-01,1985-02,1985-03,1985-04,1985-05,1985-06,1985-07,1985-08,1985-09,1985-10,1985-11,1985-12,1986-01,1986-02,1986-03,1986-04,1986-05,1986-06,1986-07,1986-08,1986-09,1986-10,1986-11,1986-12,1987-01,1987-02,1987-03,1987-04,1987-05,1987-06,1987-07,1987-08,1987-09,1987-10,1987-11,1987-12,1988-01,1988-02,1988-03,1988-04,1988-05,1988-06,1988-07,1988-08,1988-09,1988-10,1988-11,1988-12,1989-01,1989-02,1989-03,1989-04,1989-05,1989-06,1989-07,1989-08,1989-09,1989-10,1989-11,1989-12,1990-01,1990-02,1990-03,1990-04,1990-05,1990-06,1990-07,1990-08,1990-09,1990-10,1990-11,1990-12,1991-01,1991-02,1991-03,1991-04,1991-05,1991-06,1991-07,1991-08,1991-09,1991-10,1991-11,1991-12,1992-01,1992-02,1992-03,1992-04,1992-05,1992-06,1992-07,1992-08,1992-09,1992-10,1992-11,1992-12,1993-01,1993-02,1993-03,1993-04,1993-05,1993-06,1993-07,1993-08,1993-09,1993-10,1993-11,1993-12,1994-01,1994-02,1994-03,1994-04,1994-05,1994-06,1994-07,1994-08,1994-09,1994-10,1994-11,1994-12,1995-01,1995-02,1995-03,1995-04,1995-05,1995-06,1995-07,1995-08,1995-09,1995-10,1995-11,1995-12,1996-01,1996-02,1996-03,1996-04,1996-05,1996-06,1996-07,1996-08,1996-09,1996-10,1996-11,1996-12,1997-01,1997-02,1997-03,1997-04,1997-05,1997-06,1997-07,1997-08,1997-09,1997-10,1997-11,1997-12,1998-01,1998-02,1998-03,1998-04,1998-05,1998-06,1998-07,1998-08,1998-09,1998-10,1998-11,1998-12,1999-01,1999-02,1999-03,1999-04,1999-05,1999-06,1999-07,1999-08,1999-09,1999-10,1999-11,1999-12,2000-01,2000-02,2000-03,2000-04,2000-05,2000-06,2000-07,2000-08,2000-09,2000-10,2000-11,2000-12,2001-01,2001-02,2001-03,2001-04,2001-05,2001-06,2001-07,2001-08,2001-09,2001-10,2001-11,2001-12,2002-01,2002-02,2002-03,2002-04,2002-05,2002-06,2002-07,2002-08,2002-09,2002-10,2002-11,2002-12,2003-01,2003-02,2003-03,2003-04,2003-05,2003-06,2003-07,2003-08,2003-09,2003-10,2003-11,2003-12,2004-01,2004-02,2004-03,2004-04,2004-05,2004-06,2004-07,2004-08,2004-09,2004-10,2004-11,2004-12,2005-01,2005-02,2005-03,2005-04,2005-05,2005-06,2005-07,2005-08,2005-09,2005-10,2005-11,2005-12,2006-01,2006-02,2006-03,2006-04,2006-05,2006-06,2006-07,2006-08,2006-09,2006-10,2006-11,2006-12,2007-01,2007-02,2007-03,2007-04,2007-05,2007-06,2007-07,2007-08,2007-09,2007-10,2007-11,2007-12,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,2020-10,2020-11,2020-12,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023-01,2023-02,2023-03,2023-04,2023-05,2023-06,2023-07,2023-08,2023-09,2023-10,2023-11,2023-12,2024-01,2024-02,2024-03,2024-04
"Total index; s.a. CAPUTL","Percentage","1","NA",G17/CAPUTL/CAPUTL.B50001.S,CAPUTL.B50001.S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.3902,87.9750,87.0835,87.5089,86.3566,85.9603,85.3833,86.6339,86.1122,86.4325,87.2856,87.8417,87.3848,87.3505,87.2771,87.0597,87.6913,87.6699,87.1950,87.0996,87.0921,86.9294,87.7166,87.6578,87.8613,88.1061,88.4789,87.8387,87.1954,87.7352,87.8868,87.7786,87.4510,87.1707,86.0482,85.5192,83.6586,83.3422,82.9743,82.5037,82.1520,81.6333,81.5815,81.1858,80.3792,78.5307,77.8174,79.3628,79.7501,79.3958,79.1084,79.3512,79.5523,79.6846,79.2535,78.5958,79.6734,80.0694,80.2090,80.9333,82.6639,83.2993,83.6895,84.3131,84.1119,84.1181,83.8220,84.7529,85.1650,86.0135,86.7659,87.4686,87.8281,88.8164,88.5532,88.1243,88.4030,88.2029,88.2221,87.8012,88.2072,88.6195,88.7326,88.2092,87.3603,86.8532,86.5946,86.1020,86.5764,86.2087,86.1702,85.0813,84.9171,84.4837,81.5472,78.4766,77.2606,75.3723,74.4335,74.4561,74.1297,74.4823,75.1300,75.7493,76.6023,76.7949,76.7613,77.6515,78.5352,79.1583,79.1609,79.3847,79.5472,79.4537,79.7129,80.0788,80.1586,79.9457,80.9791,81.6559,80.9038,81.9747,82.8042,83.3995,83.8236,84.2390,84.1200,83.9765,84.0778,83.9767,83.8911,83.8023,82.3473,82.5737,83.9168,85.3482,85.5208,85.8308,85.5323,85.6465,85.6125,86.0371,86.4614,86.6562,85.9566,86.1651,86.1935,84.9421,85.4801,85.2706,84.9248,84.1753,83.9806,84.3728,84.0579,83.9436,84.2311,84.1083,83.5935,81.7958,79.6380,78.4608,77.7482,77.8447,78.9834,79.8159,80.9704,81.3163,80.6229,80.0944,80.3057,79.7704,80.0226,80.2399,80.5506,80.2571,79.6687,78.8660,77.7627,76.7466,75.0122,76.3833,75.7186,74.8888,74.2587,73.9501,73.5908,72.8353,72.5682,71.8027,71.5184,70.9657,72.2448,71.7700,72.3463,73.2328,73.6723,74.0991,75.1751,76.0440,77.0993,77.6543,77.9349,78.2537,79.7126,79.9814,80.2384,80.5838,80.8718,81.0034,81.0623,80.9851,80.5773,80.3528,80.4271,80.2683,80.0283,80.0705,79.9720,79.6139,79.5339,79.3029,78.7087,78.7942,78.9180,78.4912,78.6182,79.2651,79.5636,78.9134,78.2664,78.2696,78.3421,77.9558,78.3535,78.1419,78.2726,78.5086,78.7174,79.3476,78.9277,79.8385,79.8055,80.1758,80.5155,80.7902,81.1772,81.6378,81.8095,82.7829,83.0749,83.4335,83.3283,83.6774,83.8133,84.2599,84.0591,84.2661,84.2395,84.6276,84.3040,84.6230,84.7603,85.0642,85.2080,84.7168,84.7889,84.6158,83.9786,83.7983,82.8088,83.4265,82.9458,82.6489,82.7278,82.9946,82.3733,82.9404,83.1505,82.7796,82.8617,82.9777,82.6936,82.8569,82.7583,82.1312,81.0047,80.3427,79.9936,79.3375,78.8116,78.9476,79.6602,80.2290,80.3605,80.2919,80.8617,80.6759,80.4548,79.9620,79.3991,79.8149,80.3214,80.7713,80.8582,80.7276,81.2728,80.6532,80.7402,81.1307,81.2864,81.2604,81.4470,81.6980,81.5020,81.6217,81.1916,81.2566,81.3428,81.1291,81.4164,81.8692,82.0917,82.3931,82.4707,82.3162,82.9362,83.1940,83.3452,83.6506,83.4915,83.7838,83.7623,84.1694,84.4489,85.0057,84.8791,84.4876,84.3121,83.8690,83.9723,83.9443,83.2835,84.0464,84.0356,83.5543,83.4004,83.3221,82.5181,83.3398,82.8259,83.2807,83.5058,83.7438,83.3555,83.3919,83.5254,83.1236,83.4621,83.5793,83.3331,83.9000,84.0169,83.6618,83.6984,83.6264,83.8625,84.2102,84.4781,84.6988,84.8380,84.6461,84.4813,84.0729,83.5673,83.3178,83.3489,82.3651,81.5837,82.8278,82.3242,82.4996,82.0316,81.9904,81.9774,82.0973,81.9427,81.8019,81.9895,81.6291,81.8177,81.8764,81.2413,81.9959,82.1417,82.5152,82.1714,82.1694,82.2095,82.4575,82.4056,82.1920,81.7778,81.2898,81.3435,80.7922,80.5410,80.0006,79.3437,78.5710,78.1158,77.5972,76.9635,76.3285,75.6660,75.3958,74.8236,74.4246,73.8377,73.6627,74.0676,73.9589,74.4162,74.7011,74.9611,75.5385,75.4869,75.3938,75.4687,75.2824,75.7125,75.3132,75.9649,76.0853,75.9063,75.4518,75.4618,75.5816,75.9888,75.8306,76.3383,76.4457,76.9771,77.0234,77.1612,77.6396,77.3544,77.6821,78.2570,77.6620,78.2429,78.3106,78.3927,79.0638,79.2285,79.8082,80.0413,80.5413,80.3601,80.4339,80.4250,80.6702,80.3050,80.4617,78.7883,79.6396,80.3980,80.6819,80.6908,80.6125,80.6663,80.7769,80.6674,80.8002,80.5962,80.7810,80.4523,80.1929,79.9831,80.6125,80.1385,80.7326,80.6935,81.0730,80.9550,80.8393,80.6142,80.6999,80.8586,80.6013,81.0633,81.1334,81.0815,80.8357,80.6256,80.1238,79.6718,79.4693,79.0950,77.7872,74.3062,74.9571,73.8807,71.6823,69.7982,69.2778,68.1200,67.5007,66.7873,66.5532,67.3455,68.1236,68.7596,68.9939,69.3689,69.7136,70.5918,70.9754,71.6373,72.0473,73.1966,73.5082,73.9324,74.3310,74.6547,74.5429,74.6746,75.4597,75.3400,75.0288,75.8190,75.5255,75.5784,75.7276,76.0009,76.3842,76.2147,76.6224,76.4885,76.7512,77.0743,77.1823,76.6382,77.0523,77.0632,76.9351,76.9584,76.5269,76.3502,76.4688,76.6589,76.7539,76.6511,76.9174,77.1389,76.9643,76.9553,77.0265,76.7152,77.1048,77.4610,77.3148,77.4524,77.5640,77.2190,77.7522,78.4825,78.4738,78.7310,78.9229,79.0163,78.8163,78.9895,78.9292,79.3647,79.3040,78.6338,78.0854,77.8104,77.3473,76.9844,76.7496,77.2342,77.1213,76.9102,76.5691,76.0077,75.6338,76.0323,75.6159,75.0559,75.2543,75.0727,75.4151,75.4735,75.3862,75.2897,75.3271,75.0219,75.5453,75.3784,75.1225,75.6429,76.4106,76.5629,76.7832,76.6891,76.4472,76.6181,77.6540,77.9439,78.1791,78.2060,78.5556,78.9760,79.8677,79.1543,79.7837,79.8874,80.4472,80.4471,80.2713,80.2728,80.2161,79.6792,79.2011,79.1387,78.6260,78.6889,78.6717,78.2415,78.7426,78.4845,77.7075,78.0665,77.8163,77.3913,77.5663,74.5352,64.5714,65.6487,69.9664,72.6784,73.4452,73.5298,74.1142,74.5927,75.6169,76.4136,73.9408,76.2498,76.5375,77.3697,77.7972,78.4064,78.5176,77.7675,78.8064,79.5489,79.3243,79.4322,79.9253,80.5162,80.7112,80.6275,80.4742,80.7318,80.7118,80.8369,80.6377,80.2626,78.9195,79.6374,79.5454,79.5118,79.7900,79.5144,78.9361,79.5299,79.3823,79.4371,78.7929,78.9696,78.6358,77.9346,78.4842,78.4879,78.3970
"Manufacturing (SIC); s.a. CAPUTL","Percentage","1","NA",G17/CAPUTL/CAPUTL.B00004.S,CAPUTL.B00004.S,84.4294,83.9649,83.3786,82.7982,83.3016,83.6466,83.3785,82.6580,81.4921,81.6890,80.2405,79.3106,77.9438,76.8835,75.8871,74.1646,73.1841,73.0837,73.1290,73.6079,74.8043,71.6831,72.0188,73.6252,74.9361,75.3878,76.3894,79.2129,81.0351,83.1238,85.4762,88.3670,87.2287,87.4758,87.0349,88.0952,88.3302,88.2919,88.3826,88.2029,87.3526,86.6421,84.8692,83.6406,83.7458,83.0578,83.5590,83.9073,84.3838,84.5965,84.6599,83.5604,83.1126,81.8992,79.8012,85.0966,87.6912,88.7512,90.1807,90.4905,90.5483,91.1036,91.4256,91.4983,91.6937,90.6594,90.9787,90.5636,88.3263,87.1948,84.7407,82.3076,81.3314,80.8402,80.2379,79.4012,79.7563,79.8726,79.3984,78.8093,79.1621,79.7465,80.9104,81.7984,83.4910,84.1335,85.7690,86.7049,87.8619,87.6462,87.6585,87.3323,87.4582,88.3671,88.2651,89.0259,88.2309,87.4422,86.9629,87.7998,86.3431,85.3322,81.5224,84.9487,85.9908,86.4910,85.8189,86.7793,86.1510,86.9983,86.4136,84.9971,84.2139,84.5773,84.3174,84.1625,83.1858,81.3949,79.4105,77.5488,75.6978,73.7563,72.7431,71.3327,71.9395,73.9457,74.3421,75.7329,76.2217,76.4104,79.0691,79.0434,80.1973,81.4428,82.4769,83.9922,84.9159,84.7686,82.9798,79.4676,79.0489,78.1537,78.5051,83.5682,85.5616,84.6108,83.2421,82.2593,81.4711,80.2236,79.7275,79.0505,77.9187,77.5287,75.7724,74.2557,74.1095,73.5120,73.8637,75.3829,76.3560,77.3241,78.1087,78.9783,78.1562,79.5528,80.7658,81.6041,80.2408,81.4267,81.8912,81.7429,81.3349,80.9291,81.4760,81.4168,81.7875,81.3851,81.8392,81.6791,81.9446,82.3778,82.6243,83.4581,83.9513,83.9398,83.3448,83.5014,83.8227,84.3071,84.2946,84.0095,84.4621,84.6673,84.3575,85.5869,85.5983,85.4490,85.8610,86.1105,86.1994,84.6252,86.8484,88.0025,88.5986,88.7226,89.2769,89.2868,89.4494,89.4582,90.2974,89.8508,89.5586,89.7893,89.6483,90.5141,90.8594,90.9108,91.5884,91.5416,91.6379,91.5205,91.4046,91.0801,91.2464,91.6180,90.1293,90.0246,89.8425,88.3949,87.5162,87.6555,86.6106,86.0691,85.3074,86.4918,86.0644,86.3701,87.5349,88.0043,87.4091,87.4075,87.1622,86.8667,87.5817,87.3862,86.7448,86.7975,86.4732,86.6466,87.5052,87.1434,87.3150,87.6828,88.0138,87.3119,86.6301,86.8266,87.1276,86.9204,86.4772,86.2419,85.0269,84.2586,82.1354,81.9399,81.4483,80.9032,80.4614,79.9684,79.9668,79.1766,78.2671,76.2818,75.5823,77.3356,77.7712,77.6099,77.2511,77.4594,77.7834,77.7819,77.7174,76.6039,77.9582,78.9186,79.0123,79.5471,81.3656,81.8211,82.1917,82.8710,82.7992,82.8685,82.6385,83.5135,83.9277,84.8893,85.6901,86.5574,86.9687,88.0924,87.9644,87.5316,87.7994,87.5138,87.5798,87.0691,87.4439,87.9875,88.3001,88.0511,87.0792,86.4746,86.1027,85.4666,85.8794,85.6627,85.4112,84.4415,84.2537,83.4901,80.8249,77.0060,75.2937,73.0870,71.9949,71.8725,71.6720,72.1605,73.0571,73.6786,74.7840,75.0374,75.0110,75.9390,76.6805,77.6406,77.7181,77.9847,78.2036,78.0998,78.4758,78.7891,78.8176,78.5268,79.3636,80.0129,79.4860,80.7349,81.7011,82.3714,82.7928,83.2947,83.0529,83.2723,83.0767,83.0073,82.9728,83.6394,82.1300,82.2327,83.4436,84.4617,84.6090,84.9571,84.6223,84.7903,84.8932,85.2284,85.7531,86.0992,85.2375,85.2646,85.4168,83.7158,84.6453,84.4980,84.3417,83.0772,82.9489,83.1656,82.7055,82.7348,82.9772,82.7141,81.8295,80.0073,77.4802,76.0856,75.1559,75.4978,76.5776,77.7467,78.9169,79.0257,78.4790,77.8583,77.8895,78.1017,78.2566,77.6875,77.6182,77.4033,76.9229,75.9530,74.8075,73.3917,71.4102,73.2857,72.6053,71.9096,71.6268,71.4502,71.2415,70.5035,70.2953,69.3371,68.8988,68.6420,70.1813,70.0877,70.7092,71.5399,72.3507,72.8939,73.8925,74.5089,75.8192,76.5625,76.8789,77.0087,78.2857,79.0341,79.2432,79.4813,79.5585,79.7419,79.8674,79.8284,79.3249,79.5296,79.4969,79.4565,79.0718,78.5321,78.8845,78.3908,78.3193,78.1397,77.6237,77.8367,77.7145,77.4143,77.8059,77.9611,78.7983,78.2813,77.9481,78.2516,78.3100,77.9084,78.2543,78.3576,78.4715,78.6341,78.7774,79.3746,78.9182,79.9013,79.7496,80.0149,80.3463,80.4692,80.8772,81.1234,81.5140,82.5309,82.8422,83.2696,82.9869,83.1847,83.3503,84.0543,83.8069,83.9505,83.8557,83.9544,84.1663,84.4775,84.7056,85.0237,85.5717,84.6159,84.3794,84.3298,83.4995,83.4168,82.2230,82.7805,82.3573,81.9434,81.9033,81.7071,81.4572,82.3550,82.5485,82.0143,82.0801,82.1517,81.8009,81.9438,81.6691,81.0007,79.9166,79.1848,78.6003,77.9592,77.2820,77.5412,77.9946,78.6368,78.9618,78.9774,79.6815,79.4934,79.2006,78.8597,78.2630,78.7873,79.4125,79.6570,79.9219,79.9828,80.4907,79.8926,79.8125,80.0829,80.1896,79.9749,80.5752,80.6422,80.3587,80.6174,80.3881,80.1718,80.2108,79.9061,80.3264,80.8363,81.0577,81.3748,81.2636,81.1664,82.0105,82.4819,82.7100,82.6927,82.7105,83.1498,83.1837,83.6669,84.0372,84.6366,84.4551,83.9370,83.8226,83.2033,83.1745,83.2176,82.2956,82.8686,83.2066,82.7046,82.3518,82.2036,81.2627,82.0106,81.3651,81.9271,82.1154,82.4336,82.3390,82.2645,82.4546,81.9299,82.1957,82.4399,82.1063,82.7727,83.1020,82.5525,82.6577,82.6645,82.7711,83.2261,83.4117,83.5784,83.7931,83.6013,83.6309,83.1536,82.4173,82.1958,82.0714,80.9245,80.0767,81.5394,80.9743,81.2309,80.9059,80.9500,80.7611,81.0673,80.6910,80.6048,80.8883,80.3507,80.3511,80.5116,79.8433,80.6769,80.8958,81.1389,80.8155,80.6730,80.8681,81.0578,80.7220,80.5438,80.2944,79.4500,79.5024,78.8975,78.3798,77.6062,77.0005,76.2091,75.7582,75.2094,74.5720,73.9268,73.3791,72.9001,72.4756,72.0344,71.6534,71.6912,72.0943,72.0171,72.4567,72.6281,72.9734,73.6662,73.5774,73.6416,73.6851,73.4516,73.8167,73.3798,73.9732,73.8949,73.9733,73.4179,73.4673,73.8103,74.0636,73.7256,74.3676,74.4694,75.1380,75.1040,75.0684,75.6575,75.6671,75.9562,76.5070,76.0064,76.6782,77.0196,77.0002,77.6542,77.5865,78.0984,78.4958,79.0333,78.5379,78.7219,78.8058,78.7974,78.3584,78.6159,77.5894,78.5529,79.0894,79.0282,79.5014,79.1616,79.0056,79.1489,78.8258,78.9251,78.5170,78.9269,78.8207,78.3035,78.2310,79.1814,78.7176,78.7966,79.2328,79.5311,79.2617,79.3242,79.0984,78.6996,78.7870,78.5272,78.8431,78.9003,78.7064,78.1687,77.8420,77.0805,76.6618,76.1693,75.4171,74.5146,72.0366,71.6438,69.9473,67.6658,65.5600,65.5612,64.4466,64.0744,63.4910,63.4266,64.5105,65.3128,66.0510,66.1724,66.9148,66.8961,67.6556,67.6955,68.6621,69.3266,70.3344,70.4400,70.9277,71.1400,71.3123,71.4701,71.6684,72.1157,72.2464,72.4159,72.9450,72.5719,72.5978,72.6876,73.0954,73.3926,73.5447,73.8856,73.6814,74.0981,74.6557,74.8979,74.4060,74.6905,74.3404,74.4651,74.2181,74.0615,73.8206,73.5976,73.9963,74.4660,74.2398,74.4958,74.3936,74.1182,74.3429,74.4942,73.8994,74.5417,74.6219,74.7341,74.7301,74.6348,73.8765,74.6036,75.3164,75.3415,75.6187,75.9183,76.3110,75.9583,76.0515,76.0480,76.6577,76.5858,76.2438,75.7438,76.1133,76.1673,76.2457,76.0259,76.6274,76.4236,76.2201,76.1353,75.9131,75.6829,75.9589,75.6393,75.5478,75.3748,75.2801,75.4130,75.4077,75.1217,75.2508,75.3602,75.3209,75.3744,75.5477,75.5441,75.3462,76.2674,76.2595,76.4037,76.2277,76.1918,76.3201,77.2349,77.4010,77.3110,77.0771,77.9413,77.9263,78.5110,77.8856,78.4262,78.4877,78.7695,78.8043,78.4569,78.2759,78.5481,77.8957,77.5418,77.3362,76.9026,76.9755,77.3400,76.8466,77.3902,76.9232,76.2363,76.9342,77.0540,76.9354,77.1175,73.5926,62.2487,65.0245,70.1001,72.6761,73.8331,73.9400,74.6327,75.1647,75.7272,76.6117,73.6912,76.0004,76.1811,77.0724,77.1028,77.9515,77.7823,77.1261,78.1833,78.8670,78.8279,78.3715,79.2646,79.8714,79.9377,79.5833,79.1860,79.3033,79.3875,79.5060,79.5345,78.8626,77.1281,78.3290,78.5187,77.7992,78.3872,78.1815,77.5576,77.7600,77.5954,77.6538,77.0617,77.3378,77.2543,76.2189,77.1654,77.1850,76.8764
